"Ion","Pval_no_batch_correction","FDR_Pval_no_batch_correction","Pval_with_batch_correction","FDR_Pval_with_batch_correction"
"178.0442443",0.086932423907505,0.129012756639544,0.970999580458591,0.999959397790101
"184.1105607",0.129318122930142,0.181898019066574,0.979263893994071,0.999959397790101
"188.176786",0.167780040674297,0.227257621230794,0.981218635778787,0.999959397790101
"191.0775788",0.501926813230125,0.578798487328432,0.98713494793304,0.999959397790101
"200.0405613",0.938067035626787,0.945453390238021,0.996263614488809,0.999959397790101
"203.1392899",0.0151219751563993,0.0275532074024073,0.964943196561844,0.999959397790101
"203.1421388",0.359648982742782,0.440526983646662,0.983444437220643,0.999959397790101
"205.1397469",0.0160133426152351,0.0286672427237775,0.960506132354026,0.999959397790101
"206.0419705",0.449400310850253,0.525326390765593,0.985812667624274,0.999959397790101
"206.1235566",6.54578353125853e-12,2.99235818571818e-11,0.889296839950481,0.999959397790101
"209.1905663",0.000129429578485991,0.000324842863651115,0.943149141909638,0.999959397790101
"211.1081572",0.0463287386426727,0.0743583516772677,0.96684834592313,0.999959397790101
"214.008339",0.00735542023117446,0.0141047758740125,0.956278557675446,0.999959397790101
"216.0534708",0.00037464291986108,0.000883950115063931,0.94770712236633,0.999959397790101
"217.0925361",0.000301854114958652,0.000725583600276196,0.946748343502531,0.999959397790101
"219.174865",1.61742396175891e-12,7.73944923757537e-12,0.885442565892875,0.999959397790101
"220.119256",4.22488333880637e-05,0.000115060652631322,0.934501655848462,0.999959397790101
"221.0127483",0.00192056519464272,0.0040633445440375,0.954191794999513,0.999959397790101
"222.1368717",2.11050520573363e-16,1.22793030151775e-15,0.865788248114517,0.999959397790101
"230.0993044",0.40612640170313,0.484700973594412,0.984728725242454,0.999959397790101
"230.1868165",0.0153665323985245,0.0278995198157608,0.964777509820818,0.999959397790101
"235.1195425",0.332947265619316,0.410768674691783,0.982776746544207,0.999959397790101
"237.075651",0.773529002537942,0.81491121255026,0.993026780667067,0.999959397790101
"239.0897893",8.26429877881986e-27,6.9365917618947e-26,0.817137631513517,0.999959397790101
"239.0908713",0.141093646762196,0.195243100384444,0.980040751867757,0.999959397790101
"240.0848316",0.0389620437434885,0.0637334389669844,0.965584874774941,0.999959397790101
"242.1001928",0.236195290493553,0.301576031752367,0.979444302917327,0.999959397790101
"242.1859893",0.790688810836375,0.829575145795541,0.998470745376951,0.999959397790101
"243.1355653",0.189159123215483,0.249612038882287,0.977242331906046,0.999959397790101
"247.1274225",6.03866227841129e-09,2.32465795980946e-08,0.910276689354945,0.999959397790101
"248.1323776",0.445861623237521,0.522382496790872,0.985761084921583,0.999959397790101
"248.2013857",0.811596156896873,0.849769391270346,0.993815346755518,0.999959397790101
"249.0554345",0.0154399037022857,0.0279336773695063,0.965287781005359,0.999959397790101
"250.0395892",7.03360224447887e-08,2.55404563771148e-07,0.91773206462303,0.999959397790101
"250.1126056",0.995836894416388,0.995836894416388,0.99754162506588,0.999959397790101
"251.0234661",0.00636543067034554,0.0122984924649695,0.960555017913813,0.999959397790101
"251.0709362",0.903574520441187,0.92341348196784,0.995611951264835,0.999959397790101
"251.160832",0.363200200922195,0.442758340171818,0.98342924198985,0.999959397790101
"251.2373784",2.10839817565602e-08,7.82246279663685e-08,0.915060077682585,0.999959397790101
"252.1939046",0.0419373280844722,0.0683818852842349,0.96624443564283,0.999959397790101
"253.0414997",0.00289227577430046,0.00589978165913083,0.951501788643705,0.999959397790101
"254.100118",0.0188891322478589,0.0333490886582888,0.961210112535992,0.999959397790101
"254.1009264",0.00245296133192539,0.0051261885793706,0.950668343383868,0.999959397790101
"254.2480186",0.919327189897954,0.930698184540073,0.995903358057314,0.999959397790101
"255.0657803",0.0483014233059809,0.0765644852404403,0.966997320723889,0.999959397790101
"255.0973978",0.00875992107504472,0.0166114058904552,0.956921886727417,0.999959397790101
"255.0981439",0.000176141517644339,0.000433579120355296,0.938953966864404,0.999959397790101
"255.2323716",6.19834064136283e-09,2.36832120028192e-08,0.911180530731966,0.999959397790101
"260.165048",5.24152597763343e-06,1.56939257342007e-05,0.925462030013412,0.999959397790101
"261.1144575",1.75452631803508e-86,4.08326124924527e-85,0.58236969158505,0.999959397790101
"261.1312529",0.0181746239574326,0.0321986417515761,0.961157911396137,0.999959397790101
"261.1439302",1.37579105448427e-05,3.9352235748377e-05,0.929886164213701,0.999959397790101
"261.1445482",0.0334088337268447,0.0557176640656173,0.964739861898847,0.999959397790101
"262.1203733",2.34732059675446e-112,2.40365629107656e-110,0.456390301011551,0.999959397790101
"262.1207393",5.11162573604049e-63,6.54288094213183e-62,0.677537942635365,0.999959397790101
"265.2531468",0.0907358935237703,0.133986810534528,0.976698884608294,0.999959397790101
"266.1729689",0.370542908455993,0.448505837185505,0.988842005227564,0.999959397790101
"266.2096941",0.0625984885634899,0.09624752595948,0.968724085467555,0.999959397790101
"266.2097467",0.834872425639971,0.86881032912127,0.999343773273205,0.999959397790101
"267.060499",0.383306040526276,0.461771041763419,0.984004027280768,0.999959397790101
"267.1358295",1.51289564988377e-05,4.30334762633606e-05,0.930416985023079,0.999959397790101
"267.2687554",2.55843200709332e-05,7.1580174187529e-05,0.932868090399515,0.999959397790101
"267.2689589",2.68529409879597e-10,1.09989646286683e-09,0.898811739900019,0.999959397790101
"268.1050722",0.0222470948474645,0.0390086046640473,0.962375784583294,0.999959397790101
"268.1195442",4.31628264641692e-116,5.52484178741366e-114,0.45694436499679,0.999959397790101
"268.1203283",1.16767828373924e-33,1.08700232958998e-32,0.79162844401692,0.999959397790101
"270.2796815",2.00474093355741e-18,1.22193733093023e-17,0.856122452308174,0.999959397790101
"272.2586982",0.199712705904862,0.260849248528799,0.977750678557305,0.999959397790101
"274.2745132",2.24152050397821e-47,2.34216020007519e-46,0.731288416974736,0.999959397790101
"274.275186",3.93684937116215e-32,3.59940513934825e-31,0.795985354758202,0.999959397790101
"275.0078481",0.00194030093219983,0.00408820607936754,0.949629533920932,0.999959397790101
"275.1281273",6.31287435262145e-109,4.61741666934597e-107,0.476207799905506,0.999959397790101
"275.1298103",1.06504145127281e-92,3.89500873608342e-91,0.562880941240396,0.999959397790101
"276.123699",2.73913120652206e-07,9.28765018370395e-07,0.922430635857428,0.999959397790101
"277.1155015",0.558090545986337,0.630777835640187,0.988540656638719,0.999959397790101
"277.1187776",0.136797795284147,0.18981157502841,0.974624843504794,0.999959397790101
"277.1526005",0.313232572872984,0.388317378476919,0.981987595567018,0.999959397790101
"279.0994649",0.00084830844170615,0.00188023342923614,0.946117484513701,0.999959397790101
"280.0927551",0.013046880181164,0.0240287865207049,0.959153916621913,0.999959397790101
"280.1445162",7.87920722721984e-12,3.57004787640403e-11,0.889213847719345,0.999959397790101
"281.1731221",0.178796978782041,0.239018415499752,0.981746385370852,0.999959397790101
"282.2791507",0.391466506559863,0.470494956240963,0.984410768913469,0.999959397790101
"283.0747909",0.185253709081703,0.246363374155408,0.982095988876215,0.999959397790101
"284.0750393",0.669931850172335,0.723639466852817,0.990925546624742,0.999959397790101
"285.0865343",3.21585564377697e-10,1.30676038858239e-09,0.898328817253003,0.999959397790101
"286.1514258",0.0044192083163499,0.00873604115046775,0.953374054686822,0.999959397790101
"286.2747547",0.0521096556177503,0.0818409315223563,0.967511753778958,0.999959397790101
"287.152054",3.80225332807498e-07,1.27238804181333e-06,0.918400331967369,0.999959397790101
"287.1522105",2.19130358707858e-08,8.01391026131594e-08,0.909768439780866,0.999959397790101
"288.2898087",9.86612272125401e-67,1.4031818981339e-65,0.666579608465659,0.999959397790101
"291.095085",2.05858849411681e-11,8.857120243595e-11,0.891162626551143,0.999959397790101
"291.2301325",0.0269463780638819,0.0458356995638125,0.963525041595898,0.999959397790101
"295.0907022",0.908325656218598,0.925889329966589,0.99922385583616,0.999959397790101
"296.9719935",4.72158575094661e-19,2.94811207863983e-18,0.852673807495263,0.999959397790101
"297.2410851",3.36337902359145e-22,2.42542261982933e-21,0.838484287154444,0.999959397790101
"297.2785703",3.91351884933642e-09,1.52955851210706e-08,0.910049286848689,0.999959397790101
"298.0918753",0.174345222523397,0.23490724718942,0.976519225276725,0.999959397790101
"298.2745867",0.191469976337092,0.252011896875556,0.982336849208623,0.999959397790101
"300.2902305",0.0124877031109665,0.0230819638729778,0.959156589441734,0.999959397790101
"301.1413578",9.32920491275529e-26,7.46336393020423e-25,0.821771751738423,0.999959397790101
"302.3066591",0.00153231469201674,0.00331031697178301,0.949148417486221,0.999959397790101
"303.0395505",0.930317757087063,0.939492488419283,0.998797267714234,0.999959397790101
"304.1284788",1.37041752889346e-87,3.89807652663028e-86,0.574212803570253,0.999959397790101
"308.1927693",0.53833938557369,0.613874755932581,0.988123220152456,0.999959397790101
"309.112859",1.71294820069486e-06,5.34774072412055e-06,0.928266700421386,0.999959397790101
